,ItemID,sentiment,SentimentSource,text
684760,684776,0,Sentiment140,"does anyone know if Oracle AQ is available in Oracle XE? if so, what is required to configure it? digging for docs and finding nothing "
1201681,1201697,0,Sentiment140,Thinking to myself : Why is it that when you're happy someone always has to bring you down!! 
707426,707442,1,Sentiment140,God will help us to solve our problem. So no worries and keep Tweeting 
319789,319802,0,Sentiment140,@mizzamber AWW R.I.P BLACKBERRY 
19214,19227,0,Sentiment140,? m??????nh ch?ng mu?n ngh? ??n vi?c ch?ng l?y   8/3 n??????y http://afamily.channelvn.net/20090306055417830tm0ca99/Phim-hay-VTV1-Co-dau-chay-tron
138127,138140,1,Sentiment140,@dumbblondy too bad - u can always change ur profile pic again 
148543,148556,1,Sentiment140,@emilmor it was fun  Ate at mas.Thanks!!  Good luck w/ ur showing tomorrow.
1061381,1061397,0,Sentiment140,My ankle is ouchy 
1208192,1208208,1,Sentiment140,"sitting here watcinhg MTV x) untouched by the veronicas is playing right now,, pretty good song actually "
994658,994674,1,Sentiment140,just got done tanning  need to get all bronzey!
1511872,1511888,1,Sentiment140,oh one more thing. at work today some guy told his son to &quot;Hang Tough&quot; it made me smile 
987608,987624,0,Sentiment140,"Just bought the dumbest APP 4 my iPhone, good thing is was only $1, but still... Damn! I should've known better   refund??"
759121,759137,1,Sentiment140,going to go swimming!!  funn!
1150004,1150020,0,Sentiment140,ow my chest hurts when i breathe. wtf. 
802384,802400,0,Sentiment140,I feel as if I'm gonna throw up.. Stuck at home feeling sick 
602104,602120,1,Sentiment140,"@Ariana_Lee Chillin' tweetin' &amp; askin' about the game (not watching). Just need updates, but think we all kno the outcome "
359956,359969,0,Sentiment140,@michaelseater  blizzards are the best. None near me 
894959,894975,1,Sentiment140,"I put you in the beach house, right on the edge of costa rica. "
667991,668007,1,Sentiment140,enjoying the feeling of being a provincial champion along with Tera!!! So proud of you! 
223834,223847,1,Sentiment140,"@Jiimuzu Sounds like you have brand bias here James, if it said apple on it I bet you would be reacting differently "
854332,854348,1,Sentiment140,@Itsjessebitch are you gothic or what?! @SSCHIC omg get em red to match your truck!  lol
1314627,1314643,0,Sentiment140,Went to the #Mennonite store today for spices and baking supplies. Love it. Lil bro goes back to #Chicago tomorrow.Week went by so fast. 
1481382,1481398,0,Sentiment140,just got up. i hate sundays 
794585,794601,0,Sentiment140,I come With the rain 
596861,596877,1,Sentiment140,"But dang.... I am SORE now. Best game of our season, hands down "
1357446,1357462,0,Sentiment140,@XxmileyjonasxX I'm bored. I don't know what to do here 
854145,854161,1,Sentiment140,@its_nicole... Mine will feel the same way Wednesday morning after i scream my lungs out for Taking Back Sunday on the Jimmy Kimmel Show 
718300,718316,1,Sentiment140,going to the mall to spend birthday money i should be saving 
206537,206550,0,Sentiment140,@Its_Maky_Bitch two jobs and bit of travelling 
1520548,1520564,0,Sentiment140,"piano lessons, shopping, flag...won't get home unitl 7 "
784110,784126,1,Sentiment140,I am slap happy  ha ha ha ha what did 5 fingers say to the face.....*slap*
177397,177410,1,Sentiment140,@DWO34 well have fun with that...i will be doing my track workout tomorrow ugh - have a good night 
844001,844017,1,Sentiment140,i love my grind and brew machine 
691554,691570,0,Sentiment140,DONTT PEEL THEMM OFF yer gonna have scars on yer beautiful body  @simoneserhan
54405,54418,1,Sentiment140,@awaisnaseer there is nothing like copycat  its just a word used for marketing.
1286717,1286733,0,Sentiment140,Ummm.......weed........I mean weeding. 
1365669,1365685,1,Sentiment140,A few brush strokes on canvis &amp; time to get cozy on my hammock with a book 
390914,390927,1,Sentiment140,@Mystiedawn lol biting cause bruises =( i just nibble 
438911,438924,1,Sentiment140,@SuzeOrmanShow glad you 2 tweeted today she needed that  whe had great day today 
668918,668934,1,Sentiment140,Fireworks! 
1490762,1490778,0,Sentiment140,Losing a Loved One - I lost my umbrella today  I left it in my Japala Classroom this morning and some Good... http://tumblr.com/xqp2249t9
950986,951002,1,Sentiment140,Is sporting glow sticks 
1475133,1475149,0,Sentiment140,it's pouring rain and some ice  hope it won't destroy my garden like last year
385135,385148,1,Sentiment140,@queengilda I love you for loving Gackt 
485586,485599,0,Sentiment140,@thewhitelass you'll get to play before me. the download started 2 hours after i work 
935118,935134,0,Sentiment140,It's my mum's birthday today. Unfortunately I'm still sunburnt so I can't do much for her. 
317565,317578,1,Sentiment140,@mileycyrus the picture of you on the grass was cool lol . u look really peaceful . remember things isnt always as bad as they seem  u rok
1438279,1438295,0,Sentiment140,I feel confused! 
355188,355201,0,Sentiment140,@mediahunter Oh noes! That doesn't sound good   What the hell is going on up there? Surely NTL radio isn't that #FUBAR ?
1277968,1277984,1,Sentiment140,"@TakinPitchas Can't stand that place-I've been once &amp; will never go back! BTW, Martin says to say hello to you "
172337,172350,1,Sentiment140,@givemestrength it's working then.... 
705076,705092,1,Sentiment140,Gooo... move up by 2  89. sulumitsretsambew-id.com
1549521,1549537,1,Sentiment140,Thx for #FF! I really appreciate it  @emihill @toyalliance @craftsburykids
745175,745191,1,Sentiment140,"Haha woahhhh, i remember when i use to love lil jon! "
1019515,1019531,0,Sentiment140,@LukalvsEmwet The maintenance? Yeah it does  5.45am though for me so I should be asleep...
664630,664646,1,Sentiment140,filling my first Etsy sale! eek!  http://andreastern.etsy.com
936736,936752,0,Sentiment140,I'm on the road and i forgot my vitamins  i'll figure it out
651883,651899,0,Sentiment140,Doesn't know how people like@coollike @BluntNate &amp; @PhillyD make their videos so quickly it takes so long to edit 
148107,148120,0,Sentiment140,@ElyssaD i love those topics... but i find talking about real things about this world... tends to up set people 
1327756,1327772,1,Sentiment140,@trreed Awesome! That's fantastic! I'm cracking up! Gotta mention this in my next episode!!! 
206905,206918,1,Sentiment140,"@itshannahb oh, and they are really good friends. that was a total rumor going around that they were hattin' on each other. haha. "
1097398,1097414,1,Sentiment140,@namakemono49 on 2nd cup now.cant function in mornin without it.lol 
917561,917577,0,Sentiment140,@juliecj hola! que tal? not seen you in ages 
751392,751408,1,Sentiment140,"Hey everybody, this must be the best prank to do in the world! - http://bit.ly/seYGB , please leave a comment and tell me what you think "
1210810,1210826,1,Sentiment140,something to laugh about before the weeeeekend!!!   http://muti.co.za/r/vsy
1319107,1319123,0,Sentiment140,"Was not feeling the gym this morning, half assed my workout and now feel guilty about Chik-fil-a I had for dinner last night  healthy fail"
1117808,1117824,0,Sentiment140,Oh my b-day would be so AWKWARD!! 
437310,437323,0,Sentiment140,@playradioplay i hope not. 
1074170,1074186,1,Sentiment140,my amazon order has shipped  i love goodies
1061884,1061900,0,Sentiment140,My banana sandwich is slowly decomposing 
47203,47216,0,Sentiment140,@araia1906 no! didnt get a chance to eat at charlie palmers  hopefully on the next trip
1469444,1469460,1,Sentiment140,Is on the swings at baffins 
750120,750136,0,Sentiment140,Getting ready to go to a family wedding today - hope it stops raining 
1223440,1223456,0,Sentiment140,Ugh I am TIRED  and I don't feel good @ all
1435590,1435606,0,Sentiment140,"I can smell a nearby barbecue, and it's making me hungry "
1245685,1245701,1,Sentiment140,"taking 2day as flex day 2b w tweeps, LOL, really need a break, writing my nx blog.. stay tuned. "
781317,781333,0,Sentiment140,I am missing my BEST FRIEND...hurry back Chrissy...I miss yo crazy azz! 
1519088,1519104,0,Sentiment140,owww  tea not being made.
483163,483176,0,Sentiment140,@selenagomez That blog post is all over the Internet  Can you do something to get it off?
856347,856363,1,Sentiment140,"@Jackula I'm doin well, just relaxing workin on some classwork. "
582708,582724,0,Sentiment140,Arr sore throat 
206470,206483,1,Sentiment140, mine too &lt;3
321607,321620,0,Sentiment140,"@modelphotog It was in anticipation of the release. I checked @ midnight... no cigar, so I'll have 2 wait till later today "
880224,880240,0,Sentiment140,@JewelryTVHost unfortunately no 
1420025,1420041,1,Sentiment140,Happy Jonas Day!   OH! and my mom LOVES the cd 
973467,973483,0,Sentiment140,I've got a hitchy head 
683927,683943,1,Sentiment140,"Finally, selesai juga briefingnya .. Habislah suara kuu, intvwer baru jadi harus satu2. Banyak pertanyaan dan berisiiiikk pula "
661058,661074,1,Sentiment140,Dude i had fun up there  AND i got free stuff haha
273815,273828,0,Sentiment140,@Lisa_Veronica what about me?/ ohh thats right your not coming here  Ottawa Canada loves you guys though
980158,980174,0,Sentiment140,@LeoLaporte Envious. We can't order them yet in the UK unless you're on a new contract 
609956,609972,0,Sentiment140,Boo 5am wake up 
84642,84655,1,Sentiment140,"@cavcopy nicely played, sir. "
1390957,1390973,0,Sentiment140,Damn the Rainy Day...Storm Clouds rolling in 
712492,712508,0,Sentiment140,going to bed. ooh Im so sick 
1279363,1279379,0,Sentiment140,u make me feel so damn good and i don't know why ...... should i stay or should i go?^^   :/  desire against sanity 
1057790,1057806,1,Sentiment140,mariah got 3rd in the 100 and 5th in the long jump!! woooo muh-rye-uhh!! 
1116956,1116972,1,Sentiment140,@NinaMcFLY It makes no sense if everyone has holidays at different times  eww.
465501,465514,0,Sentiment140,@TravisInIndy u should've been at the Garden! Not pretty either 
701977,701993,1,Sentiment140,Essay done and it's a gorgeous day outside 
230463,230476,0,Sentiment140,@johnlaurie73 Guessing your body clock is feked then? Been there and its nae nice  Much planned this weekend?
58944,58957,0,Sentiment140,"@benjibrum oh dear, I have to catch a train at midday, I'm going to miss your singing... "
1002577,1002593,0,Sentiment140,@lizthelatina what about craig ec 
779842,779858,1,Sentiment140,I am available for hire http://faizan.levelx.me/ #php #symfony #mysql 
293762,293775,0,Sentiment140,"@magicofpi yeah same here, but I've a lot of work left this week "
79238,79251,0,Sentiment140,"@CemeteryDriver  have fun today, it's your last day heeeeeeere. missyoooou"
377529,377542,1,Sentiment140,@mollena thanks! I love happy vibes...   And here some for you too!! 
670486,670502,1,Sentiment140,for those of you who has friendster.. pls add me    bea_sievert17@yahoo.com.ph      thanks. 
1175949,1175965,0,Sentiment140,results from the doc: &quot;torn ligament&quot; (used google for the translation ) 6 weeks no sport 
717983,717999,0,Sentiment140,Feels like a schmuck tweeting the mundane after reading &quot;blood&quot; and &quot;shooting&quot; in other tweets. 
556126,556142,1,Sentiment140,@_CrC_ Holy F*ckin Hotness!!! Thank you for that picture!!! 
754191,754207,1,Sentiment140,"@dpatttz I know, then I got moved and had to sit by janel  and brianna :/"
1274037,1274053,0,Sentiment140,Which recipe should I post tomorrow? Asparagus Cappucino or Roti Dog? Undecided 
132951,132964,1,Sentiment140,@DonnieWahlberg I've been to Waffle House today  Made me feel a bit closer to u...Have fun on the summer tour! KISSES FROM YA GERMAN GIRL
1452100,1452116,0,Sentiment140,I wanna see the friday night boys again! but there not coming to jersey anytime soon  anyone wanna go to Philly to see them July 2?
1102504,1102520,1,Sentiment140,Pimping customers is the shit! 
896032,896048,1,Sentiment140,"if we could import american &quot;service culture&quot; to europe, we would live in utopia "
1503790,1503806,0,Sentiment140,Nearly took my eye out on corner of box. Glasses were almost a goner. My eyelid is now protesting against the pain  I hate my klutziness
399691,399704,0,Sentiment140,"@Romyna_Arias nooo Scully debe ir antes, con Samantha Cateeeer "
1287356,1287372,1,Sentiment140,@Tertia buy me some choccies 
731865,731881,0,Sentiment140,"Got home. Apparently my Windows Seven BETA is expiring soon...  I don't mind, I just don't want to have to back up EVERYTHING for reformat"
336867,336880,0,Sentiment140,@myshuno aahw  no more killing them by taking out the stairs
920849,920865,1,Sentiment140,is saying hi!!  http://plurk.com/p/xtlot
426695,426708,1,Sentiment140,@sexinstilettos NICE TO TWEET U 
711200,711216,1,Sentiment140,Falling In Love ? Im already in love with you Mcfly  ?
221774,221787,1,Sentiment140,@JessicaPinup hope you feel better and join the other Dolls &lt;3 your dancing!! 
664249,664265,1,Sentiment140,fighting the urge to run a certain person over with my truck!  
963509,963525,1,Sentiment140,is branching out into the big wide world of twitter 
1575923,1575939,1,Sentiment140,yay cable's back wooohooo!!! 
1004980,1004996,1,Sentiment140,Just sorting 3day tickets and camping to car heaven (GW FOS 2009) http://tinyurl.com/l47edp - yeay 
1397020,1397036,0,Sentiment140,"Eddie Bauer: Latest Bankrupt Retailer http://bit.ly/Bd0lA (via @nytimes) oh no, like them "
1138257,1138273,0,Sentiment140,@PaulaPutrefy did you leave yet..? 
959643,959659,0,Sentiment140,It shud be illegal 2 make fake pages pretending 2 be somebody else! &gt; Ugh i hate distances 
90041,90054,0,Sentiment140,@chicagorock i tried to pick up the reissue of &quot;Reckoning&quot; at my local bestbuy and they didnt have it!! i have to order it online 
398023,398036,1,Sentiment140,@RobertEibach Hell to the motha fuckin' YEAH!!! ROMEDY! 
